step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,errorBalanceOrig,errorBalanceDest,type_TRANSFER,Real_isFraud,Pred_LogisticRegression,Pred_RandomForest,Pred_IsolationForest,AnomalyScore_IF
11,82711.42,0.0,0.0,643372.31,726083.73,-82711.42,1.1641532182693481e-10,False,0.0,0.0,0.0,0,-0.37408164764375645
9,194375.58,45459.0,0.0,224922.58,55788.51,-148916.58,363509.64999999997,False,0.0,0.0,0.0,0,-0.35022249051921805
13,308309.75,0.0,0.0,543217.28,1170324.11,-308309.75,-318797.0800000001,True,0.0,0.0,0.0,0,-0.31316598096352094
13,28313.01,570.0,0.0,0.0,28313.01,-27743.01,0.0,False,0.0,0.0,0.0,0,-0.36025903214348876
13,41712.96,0.0,0.0,666876.52,708589.48,-41712.96,0.0,False,0.0,0.0,0.0,0,-0.36866497345789856
13,158493.52,0.0,0.0,192481.69,334189.82,-158493.52,16785.389999999956,False,0.0,0.0,0.0,0,-0.37119262429186384
9,120054.97,589228.53,469173.56,0.0,120054.97,5.820766091346741e-11,0.0,True,0.0,0.0,0.0,0,-0.18479892068589343
13,144090.46,63055.0,0.0,307294.62,727917.21,-81035.45999999999,-276532.13,False,0.0,0.0,0.0,0,-0.36626264281191384
13,86776.91,40951.0,0.0,256400.51,343177.42,-45825.91,5.820766091346741e-11,False,0.0,0.0,0.0,0,-0.37132709798359204
14,47808.92,0.0,0.0,49367.0,0.0,-47808.92,97175.92,False,0.0,0.0,0.0,0,-0.3551840578982677
8,55196.53,231506.73,176310.21,731346.77,1563660.85,-0.009999999980209395,-777117.55,False,0.0,0.0,0.0,0,-0.27334342313323934
8,78124.33,19868.0,0.0,0.0,78124.33,-58256.33,0.0,False,0.0,1.0,0.0,0,-0.34353571238140923
14,423185.21,21251.0,0.0,635682.43,1532813.8,-401934.21,-473946.1599999999,False,0.0,0.0,0.0,0,-0.3264583434744008
14,73003.26,49391.0,0.0,0.0,73003.26,-23612.259999999995,0.0,False,0.0,0.0,0.0,0,-0.35550192069180253
13,5264.77,0.0,0.0,1492944.94,811792.05,-5264.77,686417.6599999999,False,0.0,0.0,0.0,0,-0.3183286930676723
11,690663.08,0.0,0.0,2305273.01,3216667.9,-690663.08,-220731.81000000006,True,0.0,0.0,0.0,0,-0.2806168266090415
9,287509.03,348646.0,61136.97,0.0,287509.03,-2.9103830456733704e-11,0.0,False,0.0,1.0,0.0,0,-0.3025177518347883
14,311731.44,0.0,0.0,3095763.18,3407494.62,-311731.44,0.0,True,0.0,0.0,0.0,0,-0.2791941344881974
11,271524.72,0.0,0.0,10697575.43,11431040.1,-271524.72,-461939.94999999925,False,0.0,0.0,0.0,0,-0.2221221844275334
11,456724.94,0.0,0.0,2282868.6,2939588.94,-456724.94,-199995.3999999999,False,0.0,0.0,0.0,0,-0.33811267883700064
14,124121.88,0.0,0.0,1499679.63,1747748.25,-124121.88,-123946.74000000022,False,0.0,0.0,0.0,0,-0.35836571818668694
11,76824.75,40401.0,0.0,65584.71,142409.45,-36423.75,0.010000000009313226,False,0.0,0.0,0.0,0,-0.3698760393985241
14,124017.19,0.0,0.0,441628.89,1535796.59,-124017.19,-970150.51,False,0.0,0.0,0.0,0,-0.33859996539245774
8,1189511.46,2319.02,0.0,2884719.28,6564135.01,-1187192.44,-2489904.27,True,0.0,0.0,0.0,0,-0.14173309827756153
9,195778.02,5062.0,0.0,482865.0,678643.02,-190716.02,0.0,False,0.0,0.0,0.0,0,-0.3647600462284268
13,535428.11,9526.0,0.0,1088959.53,1624387.64,-525902.11,2.3283064365386963e-10,False,0.0,0.0,0.0,0,-0.3319001127869994
13,54171.18,0.0,0.0,300126.2,673129.59,-54171.18,-318832.20999999996,False,0.0,0.0,0.0,0,-0.3680388201221902
8,114538.24,0.0,0.0,140414.38,254952.61,-114538.24,0.010000000009313226,False,0.0,0.0,0.0,0,-0.3535105572235736
13,116848.68,359644.29,242795.6,11591.87,572954.5,0.009999999980209395,-444513.95,True,0.0,0.0,0.0,0,-0.2212470779437738
14,223928.36,143.0,0.0,0.0,656990.4,-223785.36,-433062.04000000004,False,0.0,0.0,0.0,0,-0.34401662660109456
13,210495.65,0.0,0.0,285197.6,694036.53,-210495.65,-198343.28000000003,False,0.0,0.0,0.0,0,-0.364951690646759
10,99228.58,0.0,0.0,203174.87,302403.45,-99228.58,0.0,False,0.0,0.0,0.0,0,-0.3724423601233637
13,112732.63,3003588.84,2890856.22,889313.78,1002046.41,-0.01000000024214387,0.0,False,0.0,0.0,0.0,0,-0.06716636656573771
14,486481.67,0.0,0.0,752583.1,1044256.86,-486481.67,194807.91000000003,False,0.0,0.0,0.0,0,-0.33314388636819725
14,3435.93,18317.0,14881.07,328.0,332837.91,0.0,-329073.98,False,0.0,0.0,0.0,0,-0.3377657690461934
10,967703.07,14432.0,0.0,450857.0,1375908.09,-953271.07,42651.97999999975,True,0.0,0.0,0.0,0,-0.26419123250402143
10,255542.03,0.0,0.0,604734.32,841166.16,-255542.03,19110.189999999944,False,0.0,0.0,0.0,0,-0.3686699767573322
12,289783.46,70400.0,0.0,0.0,445277.32,-219383.46000000002,-155493.86,True,0.0,0.0,0.0,0,-0.3077842824577088
13,160820.2,50093.0,0.0,1703777.82,1986406.7,-110727.20000000001,-121808.67999999993,False,0.0,0.0,0.0,0,-0.3616134175461866
9,80382.63,5987.0,0.0,361322.94,400823.29,-74395.63,40882.28000000003,False,0.0,0.0,0.0,0,-0.3674454532329171
8,71348.8,0.0,0.0,4461008.0,5478833.48,-71348.8,-946476.6800000006,False,0.0,0.0,0.0,0,-0.27572475697491594
8,737221.25,0.0,0.0,0.0,841492.98,-737221.25,-104271.72999999998,True,0.0,0.0,0.0,0,-0.24925774822160307
13,524058.56,374230.0,0.0,211932.65,735991.21,-149828.56,0.0,False,0.0,1.0,0.0,0,-0.30689966050158596
9,927638.57,6074.0,0.0,0.0,284392.45,-921564.57,643246.1199999999,True,0.0,0.0,0.0,0,-0.2226660493350166
14,22195.41,47861.09,25665.68,199748.53,0.0,-3.637978807091713e-12,221943.94,False,0.0,0.0,0.0,0,-0.33946017014932683
9,62029.63,2254938.86,2192909.24,19556.0,81585.63,-0.01000000024214387,0.0,True,0.0,0.0,0.0,0,-0.06646788705279749
10,373509.83,5765.0,0.0,77284.95,450794.78,-367744.83,0.0,False,0.0,0.0,0.0,0,-0.3516998127230524
12,235105.98,104585.0,0.0,3208203.97,3718420.1,-130520.98000000001,-275110.1499999999,False,0.0,0.0,0.0,0,-0.32697621428076284
9,240548.97,0.0,0.0,1177138.65,1417687.62,-240548.97,-2.3283064365386963e-10,False,0.0,0.0,0.0,0,-0.35220586975992385
12,262303.24,0.0,0.0,349330.15,611633.39,-262303.24,0.0,False,0.0,0.0,0.0,0,-0.3727742040993823
10,1172027.91,0.0,0.0,4751811.1,5989071.91,-1172027.91,-65232.90000000037,True,0.0,0.0,0.0,0,-0.22131782530218813
12,185675.53,0.0,0.0,1442869.06,1713601.67,-185675.53,-85057.07999999984,False,0.0,0.0,0.0,0,-0.3680280631988972
11,307537.35,0.0,0.0,4287307.05,4594844.4,-307537.35,-9.313225746154785e-10,False,0.0,0.0,0.0,0,-0.3338359818183632
13,213741.22,1438.0,0.0,162202.84,375944.07,-212303.22,-0.010000000009313226,False,0.0,0.0,0.0,0,-0.36724545206374476
10,133455.23,0.0,0.0,5531547.77,5614369.82,-133455.23,50633.1799999997,False,0.0,0.0,0.0,0,-0.3180433309116279
8,136338.57,45703.74,0.0,6644.77,92559.26,-90634.83000000002,50424.08,False,0.0,1.0,1.0,0,-0.34104779739961527
13,82873.53,0.0,0.0,109310.59,192184.12,-82873.53,0.0,False,0.0,0.0,0.0,0,-0.3707339974625554
11,58702.26,0.0,0.0,115446.04,174148.31,-58702.26,-0.010000000009313226,False,0.0,0.0,0.0,0,-0.3717547967102482
8,445450.83,0.0,0.0,493686.94,1451241.25,-445450.83,-512103.48,False,0.0,0.0,0.0,0,-0.308191011864516
8,518042.29,1680.0,0.0,0.0,293199.16,-516362.29,224843.13,False,0.0,0.0,0.0,0,-0.31010894628617197
9,15905.71,0.0,0.0,418305.49,434211.2,-15905.71,0.0,False,0.0,1.0,0.0,0,-0.3554319812445151
10,1044763.42,0.0,0.0,5391622.01,6436385.44,-1044763.42,-0.010000000707805157,True,0.0,0.0,0.0,0,-0.22399044430362808
11,206337.41,0.0,0.0,558350.27,453771.67,-206337.41,310916.01000000007,False,0.0,0.0,0.0,0,-0.36625161696045927
10,2164.08,34.0,0.0,0.0,2164.08,-2130.08,0.0,False,0.0,0.0,0.0,0,-0.34929837256923474
8,320499.23,0.0,0.0,2448454.23,2978988.84,-320499.23,-210035.3799999999,False,0.0,0.0,0.0,0,-0.3229725725547374
9,194661.63,0.0,0.0,204648.28,917692.44,-194661.63,-518382.5299999999,False,0.0,0.0,0.0,0,-0.3544364731700663
9,121220.2,219182.68,97962.48,839166.91,960387.11,0.0,0.0,False,0.0,0.0,0.0,0,-0.3210382768750472
13,96176.32,34229.0,0.0,0.0,96176.32,-61947.32000000001,0.0,False,0.0,0.0,0.0,0,-0.3685418924491772
9,138237.01,0.0,0.0,343616.38,269484.02,-138237.01,212369.37,False,0.0,0.0,0.0,0,-0.36705779115933673
12,192115.54,0.0,0.0,689520.27,881635.81,-192115.54,0.0,False,0.0,0.0,0.0,0,-0.3725102566082433
13,453156.57,0.0,0.0,1280574.98,1733731.55,-453156.57,0.0,False,0.0,0.0,0.0,0,-0.3458663419587704
13,133100.26,0.0,0.0,225795.67,358895.93,-133100.26,5.820766091346741e-11,True,0.0,0.0,0.0,0,-0.31466896373992087
13,469947.35,96471.0,0.0,414893.37,884840.72,-373476.35,0.0,True,0.0,0.0,0.0,0,-0.2823418608041311
14,99110.98,20853.0,0.0,2623972.77,2897710.02,-78257.98,-174626.27000000002,False,0.0,0.0,0.0,0,-0.34245742265029416
11,192492.97,0.0,0.0,3157727.36,3422710.69,-192492.97,-72490.35999999987,False,0.0,0.0,0.0,0,-0.351743019542794
14,410919.46,91534.0,0.0,210801.68,605040.06,-319385.46,16681.079999999958,False,0.0,0.0,0.0,0,-0.32623146276442827
11,162495.93,77651.0,0.0,719909.63,766065.97,-84844.93,116339.59000000008,False,0.0,0.0,0.0,0,-0.3638790670443152
8,99495.99,69435.66,0.0,124324.0,0.0,-30060.33,223819.99,False,0.0,1.0,0.0,0,-0.3366398225159238
9,63133.83,0.0,0.0,202730.12,265863.95,-63133.83,0.0,False,0.0,0.0,0.0,0,-0.365510031526205
9,111472.58,0.0,0.0,354183.0,0.0,-111472.58,465655.58,False,0.0,0.0,0.0,0,-0.3523532983418509
11,54705.37,0.0,0.0,2225577.47,2280282.84,-54705.37,4.656612873077393e-10,False,0.0,0.0,0.0,0,-0.3590628173622843
11,825793.98,295976.0,0.0,6198.13,1014787.88,-529817.98,-182795.77000000002,True,0.0,0.0,0.0,0,-0.22999020921019425
10,30047.74,2928.0,0.0,0.0,30047.74,-27119.74,0.0,False,0.0,0.0,0.0,0,-0.36164068515615544
9,141208.99,0.0,0.0,425666.44,566875.43,-141208.99,-1.1641532182693481e-10,False,0.0,0.0,0.0,0,-0.3670902623333054
13,122700.48,575605.88,452905.4,675696.13,798396.61,0.0,0.0,False,0.0,0.0,0.0,0,-0.2539637009632586
13,198326.24,61826.71,0.0,4033131.75,4231457.99,-136499.53,0.0,False,0.0,0.0,0.0,0,-0.3355582052775097
13,350493.58,18296.0,0.0,16765.22,367258.79,-332197.58,0.010000000067520887,False,0.0,0.0,0.0,0,-0.35616604719731626
9,151104.84,240232.98,89128.13,3254831.2,3320131.01,0.010000000009313226,85805.03000000026,False,0.0,0.0,0.0,0,-0.2728788274327049
11,719034.68,3644.0,0.0,0.0,719034.68,-715390.68,0.0,False,0.0,0.0,0.0,0,-0.28795974660914186
11,334779.01,0.0,0.0,2208774.77,2543553.78,-334779.01,4.656612873077393e-10,False,0.0,0.0,0.0,0,-0.35500465990201757
9,81753.24,0.0,0.0,147441.0,1858304.73,-81753.24,-1629110.49,False,0.0,0.0,0.0,0,-0.3168050973947873
11,154834.78,15425.0,0.0,1050561.44,1205396.22,-139409.78,0.0,False,0.0,0.0,0.0,0,-0.3730963548576051
13,138276.63,0.0,0.0,2.0,112679.03,-138276.63,25599.600000000006,False,0.0,0.0,0.0,0,-0.3665338554489588
14,78076.63,11594.0,0.0,0.0,78076.63,-66482.63,0.0,False,0.0,0.0,0.0,0,-0.3555425614041699
9,58409.48,330023.28,271613.81,1376371.91,1434781.38,-0.009999999951105565,0.010000000009313226,False,0.0,0.0,0.0,0,-0.27987809056742263
11,548161.32,0.0,0.0,1062659.38,1735831.67,-548161.32,-125010.9700000002,True,0.0,0.0,0.0,0,-0.30983264296582474
14,36362.5,153675.0,117312.5,786445.0,197919.11,0.0,624888.39,False,0.0,0.0,0.0,0,-0.28439427666966677
11,769037.48,4887.0,0.0,422712.13,1191749.61,-764150.48,-2.3283064365386963e-10,False,0.0,0.0,0.0,0,-0.2734069554656938
13,149246.94,0.0,0.0,9972211.89,10666703.43,-149246.94,-545244.5999999996,False,0.0,0.0,0.0,0,-0.22979426970444594
13,527401.14,0.0,0.0,5726409.21,6322125.0,-527401.14,-68314.65000000037,True,0.0,0.0,0.0,0,-0.24134181634340496
8,96008.32,0.0,0.0,230488.26,326496.58,-96008.32,0.0,False,0.0,0.0,0.0,0,-0.35379130129499736
9,192020.71,0.0,0.0,25655341.23,27387867.77,-192020.71,-1540505.8299999982,False,0.0,0.0,0.0,0,-0.10066550760929127
10,581089.15,19096.0,0.0,1478552.78,2059641.93,-561993.15,2.3283064365386963e-10,True,0.0,0.0,0.0,0,-0.296728440191092
8,696818.48,639814.43,0.0,10455.28,2455385.38,-57004.04999999993,-1748111.6199999999,True,0.0,1.0,0.0,0,-0.12500247652956364
12,299868.38,23730.0,0.0,255009.35,554877.73,-276138.38,0.0,False,0.0,0.0,0.0,0,-0.368812321636001
10,110501.96,0.0,0.0,229493.71,339995.67,-110501.96,0.0,False,0.0,0.0,0.0,0,-0.3742094546249052
12,128334.13,11510.0,0.0,0.0,128334.13,-116824.13,0.0,False,0.0,0.0,0.0,0,-0.3726381361321905
14,662688.14,0.0,0.0,1254391.07,1917079.2,-662688.14,0.010000000009313226,True,0.0,0.0,0.0,0,-0.2790809294770901
11,656110.78,165173.61,0.0,915751.67,1767054.2,-490937.17000000004,-195191.74999999977,True,0.0,0.0,0.0,0,-0.26301952402991424
9,307919.74,23063.0,0.0,43619.0,205012.0,-284856.74,146526.74,False,0.0,0.0,0.0,0,-0.35025097393261445
14,9978.75,21023.0,11044.25,100440.0,0.0,0.0,110418.75,False,0.0,0.0,0.0,0,-0.342697152043472
13,243200.75,0.0,0.0,912490.29,1362308.73,-243200.75,-206617.68999999994,False,0.0,0.0,0.0,0,-0.36382052572121876
13,192799.08,185.0,0.0,1382142.28,1033360.59,-192614.08,541580.7700000001,False,0.0,0.0,0.0,0,-0.3353191712751254
9,48764.12,0.0,0.0,14417419.3,14466183.42,-48764.12,0.0,False,0.0,0.0,0.0,0,-0.16220433143617918
11,118617.75,0.0,0.0,160037.02,43182.42,-118617.75,235472.35000000003,False,0.0,0.0,0.0,0,-0.36825870431184393
9,498739.93,174211.0,0.0,95594.0,2040185.77,-324528.93,-1445851.84,False,0.0,0.0,0.0,0,-0.2485889971916495
14,127220.0,0.0,0.0,2660020.63,2787240.63,-127220.0,0.0,False,0.0,0.0,0.0,0,-0.3489424199551963
8,293215.24,0.0,0.0,4927607.2,5326469.1,-293215.24,-105646.65999999922,True,0.0,0.0,0.0,0,-0.23198955620944067
13,24519.82,0.0,0.0,381507.12,406026.95,-24519.82,-0.010000000009313226,False,0.0,0.0,0.0,0,-0.3673032990398276
11,162552.26,0.0,0.0,219650.33,382202.59,-162552.26,-5.820766091346741e-11,False,0.0,0.0,0.0,0,-0.3752715870058923
9,187016.7,0.0,0.0,201455.59,590379.37,-187016.7,-201907.07999999996,False,0.0,0.0,0.0,0,-0.3642784565658907
9,75212.06,0.0,0.0,94009.37,169221.43,-75212.06,0.0,False,0.0,0.0,0.0,0,-0.3637742925173043
11,25533.82,0.0,0.0,60166.0,227152.95,-25533.82,-141453.13,False,0.0,0.0,0.0,0,-0.3646197481853362
11,317252.29,185901.0,0.0,26592.0,557135.38,-131351.28999999998,-213291.09000000003,False,0.0,0.0,0.0,0,-0.3431753992926351
11,57724.99,73729.0,16004.01,1474041.31,1531766.3,1.8189894035458565e-12,0.0,False,0.0,0.0,0.0,0,-0.3459454920513415
13,876391.63,16553.0,0.0,421968.92,1516677.2,-859838.63,-218316.6499999999,True,0.0,0.0,0.0,0,-0.25279530917073517
14,226266.76,0.0,0.0,873258.26,1099525.02,-226266.76,0.0,False,0.0,0.0,0.0,0,-0.35772776668163836
11,144428.79,0.0,0.0,989949.35,1703962.84,-144428.79,-569584.7000000002,False,0.0,0.0,0.0,0,-0.36750225484185167
11,186964.73,276178.7,89213.97,115145.67,199378.04,0.0,102732.36000000002,False,0.0,0.0,0.0,0,-0.31987028284312874
12,1545.01,0.0,0.0,321760.63,323305.64,-1545.01,0.0,False,0.0,0.0,0.0,0,-0.3582034047657404
11,562868.37,39103.0,0.0,3118232.96,3681101.33,-523765.37,0.0,False,0.0,0.0,0.0,0,-0.31305925215388375
11,131420.13,0.0,0.0,7750059.38,7881479.51,-131420.13,0.0,False,0.0,0.0,0.0,0,-0.29442078616982714
14,423166.04,0.0,0.0,665305.67,966362.76,-423166.04,122108.94999999995,False,0.0,0.0,0.0,0,-0.3434363409384811
9,77834.79,0.0,0.0,259719.71,180025.55,-77834.79,157528.95,False,0.0,0.0,0.0,0,-0.3654083966568189
10,260402.74,3860482.57,3600079.83,13111.0,452339.65,0.0,-178825.91000000003,False,0.0,0.0,0.0,0,-0.031594545529179396
9,102941.96,0.0,0.0,326045.87,428987.82,-102941.96,0.010000000009313226,False,0.0,0.0,0.0,0,-0.3702281510727023
13,334976.81,801.0,0.0,0.0,418903.44,-334175.81,-83926.63,False,0.0,0.0,0.0,0,-0.35908669613936367
10,219383.07,133748.0,0.0,1660907.22,1880290.3,-85635.07,-0.010000000009313226,False,0.0,0.0,0.0,0,-0.33986555905642074
8,117169.79,0.0,0.0,6502416.42,7088323.13,-117169.79,-468736.9199999999,False,0.0,0.0,0.0,0,-0.26864604156848765
12,310363.41,0.0,0.0,12951802.03,13262165.44,-310363.41,0.0,True,0.0,0.0,0.0,0,-0.14555672266859254
9,63377.34,51298.0,0.0,0.0,537497.42,-12079.339999999997,-474120.0800000001,False,0.0,1.0,0.0,0,-0.35553993906844755
10,59200.13,151237.06,92036.94,573323.97,249671.81,-0.010000000009313226,382852.29,False,0.0,0.0,0.0,0,-0.31791101987985293
12,1538090.3,0.0,0.0,3289545.09,4832083.14,-1538090.3,-4447.75,True,0.0,0.0,0.0,0,-0.21258792619589373
14,213191.49,0.0,0.0,2578571.5,2791762.99,-213191.49,0.0,False,0.0,0.0,0.0,0,-0.3424889811841194
8,471494.41,0.0,0.0,536073.63,3540513.22,-471494.41,-2532945.18,True,0.0,0.0,0.0,0,-0.2038703028577048
12,472442.75,0.0,0.0,5847073.9,6319516.65,-472442.75,0.0,False,0.0,0.0,0.0,0,-0.283002538699919
11,354525.86,0.0,0.0,412712.34,537246.69,-354525.86,229991.51,False,0.0,0.0,0.0,0,-0.3593586406250879
12,310268.04,0.0,0.0,425378.65,735646.69,-310268.04,0.0,True,0.0,0.0,0.0,0,-0.3219489664886748
13,253345.79,0.0,0.0,736516.61,792823.04,-253345.79,197039.36,False,0.0,0.0,0.0,0,-0.36698362660576483
9,395695.63,0.0,0.0,1616283.22,2031342.7,-395695.63,-19363.84999999986,False,0.0,0.0,0.0,0,-0.3359742622569761
13,287708.4,0.0,0.0,351074.42,638782.82,-287708.4,1.1641532182693481e-10,False,0.0,0.0,0.0,0,-0.3672769923420483
9,135950.57,0.0,0.0,152284.23,288234.8,-135950.57,5.820766091346741e-11,False,0.0,0.0,0.0,0,-0.36722787888586106
10,146540.48,372342.28,225801.8,1926061.4,2084688.56,2.9103830456733704e-11,-12086.680000000168,False,0.0,0.0,0.0,0,-0.2835673982650198
10,143659.39,354871.0,211211.61,207451.0,351110.39,0.0,0.0,False,0.0,0.0,0.0,0,-0.303683580102929
13,39745.37,8822.0,0.0,244009.35,283754.72,-30923.370000000003,5.820766091346741e-11,False,0.0,0.0,0.0,0,-0.3655263160403842
13,410058.5,18577.68,0.0,1709417.05,3742671.89,-391480.82,-1623196.3400000003,False,0.0,0.0,0.0,0,-0.2866788064353092
12,122181.75,0.0,0.0,3875393.52,3997575.27,-122181.75,0.0,False,0.0,0.0,0.0,0,-0.34854635273243506
14,180959.06,0.0,0.0,415367.31,653761.85,-180959.06,-57435.47999999998,False,0.0,0.0,0.0,0,-0.36311482855011395
11,19215.87,9088.0,0.0,0.0,197635.14,-10127.869999999999,-178419.27000000002,False,0.0,0.0,0.0,0,-0.3618720230979946
10,375263.98,108566.0,0.0,906528.45,1222852.9,-266697.98,58939.53000000003,False,0.0,0.0,0.0,0,-0.33349782826375635
13,247889.29,190507.52,0.0,61198.0,309087.29,-57381.77000000002,5.820766091346741e-11,False,0.0,0.0,0.0,0,-0.34413208805374135
10,29477.7,0.0,0.0,438852.0,84661.86,-29477.7,383667.84,False,0.0,0.0,0.0,0,-0.34782812107754285
9,313258.72,69965.0,0.0,208248.21,1300872.07,-243293.71999999997,-779365.1400000001,False,0.0,0.0,0.0,0,-0.32520264241563623
13,77789.76,0.0,0.0,645947.97,723737.73,-77789.76,0.0,False,0.0,0.0,0.0,0,-0.37364816054834155
14,448954.85,16601.0,0.0,632406.03,1081360.88,-432353.85,0.0,False,0.0,0.0,0.0,0,-0.34165155835891986
8,306879.13,2393086.16,2086207.02,4363535.9,4670415.04,0.01000000024214387,-0.009999999776482582,False,0.0,0.0,0.0,0,-0.04929498287004519
9,127598.23,0.0,0.0,505389.77,632988.0,-127598.23,0.0,False,0.0,0.0,0.0,0,-0.369892089439169
14,315761.39,11326.0,0.0,0.0,327418.34,-304435.39,-11656.950000000012,False,0.0,0.0,0.0,0,-0.3532619748025713
13,59012.38,0.0,0.0,803866.07,1173338.03,-59012.38,-310459.5800000001,False,0.0,0.0,0.0,0,-0.36246443539726136
8,184123.71,0.0,0.0,1600761.73,1784885.44,-184123.71,0.0,False,0.0,0.0,0.0,0,-0.3412280282925267
8,237566.32,0.0,0.0,979051.13,1070858.6,-237566.32,145758.84999999986,False,0.0,0.0,0.0,0,-0.3413775096957366
14,72523.22,0.0,0.0,202812.77,275335.99,-72523.22,0.0,True,0.0,0.0,0.0,0,-0.30120467764011644
11,97268.85,0.0,0.0,481134.39,578403.23,-97268.85,0.010000000009313226,False,0.0,0.0,0.0,0,-0.37569349764358523
13,811856.8,0.0,0.0,1642616.33,2522226.71,-811856.8,-67753.58000000007,True,0.0,0.0,0.0,0,-0.26923299282616875
9,96516.73,11466.0,0.0,18123750.85,18220267.57,-85050.73,0.010000001639127731,False,0.0,0.0,0.0,0,-0.13505029347689412
11,29746.14,51500.0,21753.86,492851.35,522597.49,0.0,0.0,False,0.0,0.0,0.0,0,-0.3577019280900149
10,396415.8,129389.0,0.0,0.0,126817.58,-267026.8,269598.22,False,0.0,0.0,0.0,0,-0.3343369848988282
14,144735.91,0.0,0.0,2905677.51,3643817.31,-144735.91,-593403.8900000001,False,0.0,0.0,0.0,0,-0.33315590470299616
11,105965.47,7698.45,0.0,169368.92,70423.27,-98267.02,204911.12,False,0.0,0.0,0.0,0,-0.36981104469083137
10,127394.13,0.0,0.0,148880.52,396629.12,-127394.13,-120354.46999999997,False,0.0,0.0,0.0,0,-0.37440570111431953
8,32698.64,0.0,0.0,1343508.04,4042383.88,-32698.64,-2666177.2,True,0.0,1.0,0.0,0,-0.19755484364491183
13,75574.39,0.0,0.0,763582.51,770923.16,-75574.39,68233.73999999999,False,0.0,0.0,0.0,0,-0.3687028166913593
13,216579.32,51799.0,0.0,1909477.86,2126057.17,-164780.32,0.01000000024214387,False,0.0,0.0,0.0,0,-0.36034721651672785
9,156205.22,0.0,0.0,463176.7,619381.92,-156205.22,0.0,False,0.0,0.0,0.0,0,-0.368978206146871
14,407809.31,21041.0,0.0,19944.59,566643.66,-386768.31,-138889.76,True,0.0,0.0,0.0,0,-0.29129947175280974
13,256027.22,9954.0,0.0,530222.3,786249.52,-246073.22,0.0,False,0.0,0.0,0.0,0,-0.3704669012830143
12,820182.4,0.0,0.0,6914361.92,7734544.33,-820182.4,-0.009999999776482582,True,0.0,0.0,0.0,0,-0.20970884542680446
14,212879.8,0.0,0.0,343576.13,406679.94,-212879.8,149775.98999999993,False,0.0,0.0,0.0,0,-0.36180709133231126
8,37286.35,5149.0,0.0,127684.18,994.76,-32137.35,163975.77,False,0.0,1.0,0.0,0,-0.339494512069744
10,174344.16,0.0,0.0,497515.38,1232097.71,-174344.16,-560238.1699999999,False,0.0,0.0,0.0,0,-0.358296618019381
13,3047.46,0.0,0.0,1005533.96,1008581.42,-3047.46,-1.1641532182693481e-10,False,0.0,0.0,0.0,0,-0.35539069339095186
12,225075.43,0.0,0.0,573831.58,1029058.79,-225075.43,-230151.78000000003,False,0.0,0.0,0.0,0,-0.3653735045116816
14,64855.27,6093.0,0.0,4033971.17,4373487.98,-58762.27,-274661.5400000005,False,0.0,0.0,0.0,0,-0.3207475987526976
13,189684.65,0.0,0.0,348302.0,537986.66,-189684.65,-0.010000000009313226,False,0.0,0.0,0.0,0,-0.37122002995429
9,558627.5,0.0,0.0,1418792.89,873466.55,-558627.5,1103953.8399999999,True,0.0,0.0,0.0,0,-0.2558176119603798
14,212689.58,0.0,0.0,1298003.44,1510693.02,-212689.58,0.0,False,0.0,0.0,0.0,0,-0.35363754647295637
13,477264.33,0.0,0.0,3230521.1,3707785.43,-477264.33,0.0,True,0.0,0.0,0.0,0,-0.27907843379615344
12,127119.6,0.0,0.0,159305.03,509890.44,-127119.6,-223465.81,False,0.0,0.0,0.0,0,-0.3734809131766917
10,183759.22,571190.89,387431.66,631375.22,815134.45,0.010000000067520887,-0.010000000009313226,False,0.0,0.0,0.0,0,-0.25424787264582116
10,352781.91,0.0,0.0,1190323.03,1202509.38,-352781.91,340595.56000000006,False,0.0,0.0,0.0,0,-0.34241133675002183
9,3530.56,0.0,0.0,98530.0,2508133.72,-3530.56,-2406073.16,False,0.0,0.0,0.0,0,-0.275043342638863
9,2652783.95,40915.0,0.0,322155.39,4651546.01,-2611868.95,-1676606.6699999995,True,0.0,0.0,0.0,0,-0.08341847757075349
10,270708.89,240232.18,0.0,356481.58,1154672.81,-30476.71000000002,-527482.3400000001,False,0.0,1.0,0.0,0,-0.32224011719815354
9,187838.57,511397.99,323559.42,521506.92,1300872.07,0.0,-591526.5800000001,False,0.0,0.0,0.0,0,-0.26211375561947997
12,60588.57,0.0,0.0,589765.09,650353.66,-60588.57,-1.1641532182693481e-10,False,0.0,0.0,0.0,0,-0.3734863470485408
